epoch,step,time,loss.global.train,loss.global.val,loss.crf.train,loss.crf.val,metric.accuracy.train,metric.accuracy.val,lr,checkpoint
0,80,10,2.459647276733495,1.6711609363555908,2.459647276733495,1.6711609363555908,0.5451619878359018,0.4711635923139056,1.58e-05,no
0,160,6,1.5452951684594154,1.4197134971618652,1.5452951684594154,1.4197134971618652,0.4704241005170852,0.4082725350649776,3.18e-05,no
0,240,6,1.3648271694779397,1.2962044477462769,1.3648271694779397,1.2962044477462769,0.48216896839182644,0.4512471067876911,4.78e-05,no
0,320,6,1.296746563911438,1.2728242874145508,1.296746563911438,1.2728242874145508,0.48149283065139287,0.4674826930411675,6.379999999999999e-05,no
0,400,6,1.2009890004992485,1.0883982181549072,1.2009890004992485,1.0883982181549072,0.5144771325811028,0.5377461724346932,7.98e-05,no
0,480,6,1.0941258057951928,0.9300931096076965,1.0941258057951928,0.9300931096076965,0.6060403124997068,0.5899351833936339,9.58e-05,no
0,560,6,1.0136572979390621,0.8786895871162415,1.0136572979390621,0.8786895871162415,0.5569853642309963,0.6205642786962544,0.0001118,no
0,640,6,0.926322915405035,0.7280633449554443,0.926322915405035,0.7280633449554443,0.6467854758660606,0.6720911679572067,0.0001278,no
0,720,6,0.8081823326647282,0.6996843814849854,0.8081823326647282,0.6996843814849854,0.6943762990803855,0.6848652314826839,0.00014380000000000003,no
0,800,6,0.7803820990025997,0.673105001449585,0.7803820990025997,0.673105001449585,0.7185312609941856,0.7085306461787373,0.0001598,no
0,880,6,0.7336257927119731,0.5936115980148315,0.7336257927119731,0.5936115980148315,0.6752675700934416,0.7295617303646523,0.00017580000000000002,no
0,960,6,0.7204163245856762,0.6032873392105103,0.7204163245856762,0.6032873392105103,0.7288445650732247,0.7290282363867209,0.0001918,no
0,1040,6,0.6587357506155967,0.6062908172607422,0.6587357506155967,0.6062908172607422,0.6602738335278253,0.7306240466534821,0.0002078,no
0,1120,6,0.6208490107208491,0.5157504677772522,0.6208490107208491,0.5157504677772522,0.72503468018236,0.7576667355390917,0.0002238,no
0,1200,6,0.677868727594614,0.5924985408782959,0.677868727594614,0.5924985408782959,0.725166336910208,0.752472963056996,0.00023980000000000003,no
