epoch,step,time,loss.global.train,loss.global.val,loss.crf.train,loss.crf.val,metric.accuracy.train,metric.accuracy.val,lr,checkpoint
0,80,6,2.9885916377924664,2.3918023109436035,2.9885916377924664,2.3918023109436035,0.6158177870867576,0.570543477019072,1.58e-05,no
0,160,6,2.347172363102436,1.7606428861618042,2.347172363102436,1.7606428861618042,0.4566791363540518,0.36991714747368976,3.18e-05,no
0,240,6,1.6689464762806892,1.51583993434906,1.6689464762806892,1.51583993434906,0.3315235270756506,0.2339678388275639,4.78e-05,no
0,320,6,1.5599054858088492,1.5579016208648682,1.5599054858088492,1.5579016208648682,0.18621008346080947,0.13148431885549977,6.379999999999999e-05,no
0,400,6,1.4657539933919908,1.457742691040039,1.4657539933919908,1.457742691040039,0.19866714099449262,0.13052274514129178,7.98e-05,no
0,480,6,1.4328401401638984,1.4142024517059326,1.4328401401638984,1.4142024517059326,0.1659140766401788,0.11895730810073962,9.58e-05,no
0,560,6,1.4182978510856628,1.4174199104309082,1.4182978510856628,1.4174199104309082,0.15781369291822683,0.11879944878999465,0.0001118,no
0,640,6,1.4270346462726593,1.4027503728866577,1.4270346462726593,1.4027503728866577,0.15195992221821286,0.13475346649299177,0.0001278,no
0,720,6,1.3931915253400802,1.3855400085449219,1.3931915253400802,1.3855400085449219,0.18847185456759016,0.15332335299533134,0.00014380000000000003,no
0,800,6,1.4027801126241684,1.3914477825164795,1.4027801126241684,1.3914477825164795,0.1765469103498824,0.13588435574085658,0.0001598,no
0,880,6,1.3845159202814101,1.362075686454773,1.3845159202814101,1.362075686454773,0.20837266203908056,0.1715457032633692,0.00017580000000000002,no
0,960,6,1.4036189690232277,1.3871774673461914,1.4036189690232277,1.3871774673461914,0.23064890103673524,0.196408683044732,0.0001918,no
0,1040,6,1.387535108625889,1.3524446487426758,1.387535108625889,1.3524446487426758,0.2663263122459676,0.23221734195678614,0.0002078,no
0,1120,6,1.3769193157553672,1.2889072895050049,1.3769193157553672,1.2889072895050049,0.3545860559704455,0.32436841806157996,0.0002238,no
0,1200,6,1.289027425646782,1.1826798915863037,1.289027425646782,1.1826798915863037,0.433567908140991,0.4127627218528603,0.00023980000000000003,no
0,1280,6,1.1756077021360398,1.0352627038955688,1.1756077021360398,1.0352627038955688,0.49544006242175687,0.5026687953357305,0.00025580000000000004,no
0,1360,6,1.0344294689595699,0.8683358430862427,1.0344294689595699,0.8683358430862427,0.5612458244517917,0.5707503086592096,0.0002718,no
0,1440,6,0.8798641614615917,0.7495323419570923,0.8798641614615917,0.7495323419570923,0.6146998158407091,0.6409722224903878,0.0002878,no
0,1520,6,0.861266839504242,0.6244980096817017,0.861266839504242,0.6244980096817017,0.6526357596831855,0.6977928059164145,0.0003038,no
0,1600,6,0.7529277190566063,0.5647662281990051,0.7529277190566063,0.5647662281990051,0.6827471218232921,0.7171198854814338,0.00031979999999999997,no
0,1680,6,0.7795925959944725,0.5142014026641846,0.7795925959944725,0.5142014026641846,0.6786230529012475,0.7486201082464217,0.0003358,no
0,1760,6,0.7017901077866554,0.4761161804199219,0.7017901077866554,0.4761161804199219,0.7260615609536126,0.7689385187668637,0.0003518,no
0,1840,6,0.5644617266952991,0.44733285903930664,0.5644617266952991,0.44733285903930664,0.7395657897498918,0.7803868732028243,0.00036780000000000005,no
1,1920,3,0.566327553614974,0.4815559685230255,0.566327553614974,0.4815559685230255,0.7389015097459192,0.7871342608043815,0.0003838,no
1,2000,6,0.6491355929523707,0.4728740453720093,0.6491355929523707,0.4728740453720093,0.7308920092699018,0.7763381391368513,0.0003998,no
1,2080,6,0.5528187960386276,0.46235060691833496,0.5528187960386276,0.46235060691833496,0.7448887507746547,0.7900617699213339,0.0004158,no
1,2160,6,0.6134556110948324,0.43540430068969727,0.6134556110948324,0.43540430068969727,0.8016215279570302,0.7999750326159731,0.00043180000000000003,no
1,2240,6,0.535815579071641,0.4361693561077118,0.535815579071641,0.4361693561077118,0.7578353151857788,0.8059399069091004,0.0004478,no
1,2320,6,0.7159424778074026,0.39764201641082764,0.7159424778074026,0.39764201641082764,0.7762803236124143,0.8078419802602532,0.0004638,no
1,2400,6,0.5668694794178009,0.3959207236766815,0.5668694794178009,0.3959207236766815,0.7688626057299244,0.8017774325371827,0.0004798,no
1,2480,6,0.6785076253116131,0.39895278215408325,0.6785076253116131,0.39895278215408325,0.7789551582387115,0.8075790455426641,0.0004958,no
1,2560,6,0.48036524280905724,0.37839025259017944,0.48036524280905724,0.37839025259017944,0.7654322292337178,0.8114943666299967,0.0005118000000000001,no
1,2640,6,0.5401927147060632,0.430771142244339,0.5401927147060632,0.430771142244339,0.8181490925562902,0.8079268049981161,0.0005278,no
1,2720,6,0.5708398453891277,0.39443981647491455,0.5708398453891277,0.39443981647491455,0.753790695454927,0.8144947012726856,0.0005438,no
1,2800,6,0.5645820651203394,0.399079829454422,0.5645820651203394,0.399079829454422,0.7946623976845366,0.81897537674893,0.0005598,no
1,2880,6,0.4694223113358021,0.4049833416938782,0.4694223113358021,0.4049833416938782,0.7936612532140074,0.8249415678701665,0.0005758,no
1,2960,6,0.5363007578998804,0.34320488572120667,0.5363007578998804,0.34320488572120667,0.8077644224311806,0.8376806256903753,0.0005918,no
1,3040,6,0.46173855997622015,0.45238715410232544,0.46173855997622015,0.45238715410232544,0.7832164068814464,0.8093745936850557,0.0006078,no
1,3120,6,0.523570628836751,0.3302544951438904,0.523570628836751,0.3302544951438904,0.8189052109374255,0.8444943889385299,0.0006238,no
1,3200,6,0.46224065124988556,0.3634759783744812,0.46224065124988556,0.3634759783744812,0.791532957964864,0.817250292575942,0.0006398,no
1,3280,6,0.40984347127377985,0.3447539210319519,0.40984347127377985,0.3447539210319519,0.814741619435755,0.8294814528169163,0.0006558000000000001,no
1,3360,6,0.48363844230771064,0.30089375376701355,0.48363844230771064,0.30089375376701355,0.8100289698817553,0.8455720533063145,0.0006718,no
1,3440,6,0.4583073310554028,0.3414587378501892,0.4583073310554028,0.3414587378501892,0.7402711992099684,0.82400512155305,0.0006878,no
1,3520,6,0.5257270332425833,0.32551664113998413,0.5257270332425833,0.32551664113998413,0.7793189765019322,0.8436597996059163,0.0007038,no
1,3600,6,0.4872680675238371,0.3387135863304138,0.4872680675238371,0.3387135863304138,0.78800798075215,0.8498547964029315,0.0007198,no
1,3680,6,0.4112120810896158,0.2867553234100342,0.4112120810896158,0.2867553234100342,0.8516368110398522,0.858335322699068,0.0007358,no
1,3760,6,0.41342083029448984,0.29253068566322327,0.41342083029448984,0.29253068566322327,0.7966596116798279,0.8577185618601055,0.0007518000000000001,no
2,3840,6,0.460150309279561,0.33385998010635376,0.460150309279561,0.33385998010635376,0.8215472868556966,0.845463582072705,0.0007678,no
2,3920,6,0.42017415575683115,0.3363548517227173,0.42017415575683115,0.3363548517227173,0.8310829494060541,0.8399759138725353,0.0007838000000000001,no
2,4000,6,0.4751471683382988,0.35950493812561035,0.4751471683382988,0.35950493812561035,0.7508661219919898,0.8270049635187977,0.0007997999999999999,no
2,4080,6,0.38856754116714,0.34811750054359436,0.38856754116714,0.34811750054359436,0.8253530984904264,0.8460323442490175,0.0008158,no
2,4160,6,0.5423669964075089,0.36138293147087097,0.5423669964075089,0.36138293147087097,0.7177538458710885,0.8494147591745409,0.0008318,no
2,4240,6,0.5134354025125504,0.30035093426704407,0.5134354025125504,0.30035093426704407,0.8292092896255798,0.8537759420851074,0.0008478,no
2,4320,6,0.5269643481820822,0.35041341185569763,0.5269643481820822,0.35041341185569763,0.6852159880761597,0.832535505065712,0.0008638000000000001,no
2,4400,6,0.496129010990262,0.3046157658100128,0.496129010990262,0.3046157658100128,0.8022368860312646,0.855565764915851,0.0008798,no
2,4480,6,0.4407593563199043,0.303391695022583,0.4407593563199043,0.303391695022583,0.8427815372078726,0.849015193746476,0.0008958000000000001,no
2,4560,6,0.45764034800231457,0.36373472213745117,0.45764034800231457,0.36373472213745117,0.8403951126372053,0.8296018628830428,0.0009118,no
